battery_id,formula_charge,formula_discharge,average_voltage,capacity_grav,capacity_vol,energy_grav,energy_vol,max_voltage_step,stability_charge,stability_discharge,fracA_charge,fracA_discharge,max_delta_volume,num_steps
mp-770948_Na,NaCoPCO7,Na3CoPCO7,3.9234055553017297,189.48825786910663,564.9327114268917,743.4392835880998,2216.4601383839363,0.18637389250000003,0.053627843579542006,0.0,0.09090909090909001,0.23076923076923,0.06681710271788201,2
mp-770978_Na,NaSiSbCO7,Na3SiSbCO7,2.374212109051729,156.3583157314863,518.0011128153267,371.22780656062827,1229.8445145484195,0.0,0.059494251818184005,0.031887851137819,0.09090909090909001,0.23076923076923,0.057291828872825,1
mp-771009_Na,Na2CoSiCO7,Na3CoSiCO7,3.220914926551717,95.72145479112967,292.14532625400915,308.31066252799496,940.9752420538595,0.0,0.07324002821759201,0.05487918057050901,0.16666666666666602,0.23076923076923,0.035159542677750004,1
mp-771012_Na,NaVAsCO7,Na3VAsCO7,2.443383406551728,168.11926327895614,522.3316433493002,410.7798182175028,1276.2564700765756,2.241200739999996,0.050211779545454006,0.04578653022969301,0.09090909090909001,0.23076923076923,0.020702201578926,2
mp-771013_Na,Na2CrSiCO7,Na3CrSiCO7,3.459963181551732,98.15328343360095,285.25467087373687,339.60674682867085,986.9706585887868,0.0,0.041646913356476,0.0028069222435940003,0.16666666666666602,0.23076923076923,0.015113261158202001,1
mp-771032_Na,Na2CuAsCO7,Na3CuAsCO7,3.3144571365517272,80.8629181072805,270.81228175088603,268.01667600307377,897.5956999150812,0.0,0.0,0.009780300000002,0.16666666666666602,0.23076923076923,0.014917513048771001,1
mp-771066_Na,Na2CoBAsO7,Na3CoBAsO7,3.710628494051722,82.30631955264056,270.46326225275436,305.40817457255446,1003.5886875092539,0.0,0.11328279710648201,0.07753518400183601,0.16666666666666602,0.23076923076923,0.031365919245627004,1
mp-771142_Na,Na2MnBSO7,Na3MnBSO7,2.614881566551734,96.13875669084227,263.9547111550563,251.39146270208565,690.2103086038442,0.0,0.09366602281198201,0.058931768076923005,0.16666666666666602,0.23076923076923,0.0031421550969830004,1
mp-771169_Na,NaCrAsCO7,Na2CrAsCO7,4.387437486551736,90.26993487974453,270.199874463949,396.0536961999752,1185.485058084703,0.0,0.053284074405423,0.0,0.09090909090909001,0.16666666666666602,0.023560141988136003,1
mp-771195_Na,Na5Ni2As(CO4)4,Na6Ni2As(CO4)4,3.781584476551732,42.254953698391056,130.20315945633035,159.79067696324782,492.3742465980488,0.0,0.062302664642858004,0.050394185100572,0.17857142857142802,0.206896551724137,0.023589077582860003,1
mp-771204_Na,Na2FeSiCO7,Na3FeSiCO7,3.868105926551724,96.78898741754244,284.2784197453748,374.3900558547362,1099.6190402078428,0.0,0.044322769618057006,0.0,0.16666666666666602,0.23076923076923,0.013881350875249,1
mp-771250_Na,Na2SiSnCO7,Na3SiSnCO7,1.06527300155172,78.88094293702058,263.69294767959855,84.02973884774988,280.90497786266667,0.0,0.012521415659719001,0.063235761330122,0.16666666666666602,0.23076923076923,0.023223099818441003,1
mp-771487_Na,Na4Mn2P(CO4)4,Na6Mn2P(CO4)4,3.8806216990517193,91.97146445172771,248.1689685079642,356.9064606449384,963.0498842232887,0.0,0.07416263997877601,0.024801718304598003,0.148148148148148,0.206896551724137,0.032467488275242005,1
mp-771495_Na,Na5Co2As(CO4)4,Na6Co2As(CO4)4,3.391257161551724,42.223028152597394,128.91253560230456,143.189146604896,437.175559575107,0.0,0.066989499747025,0.06452910770976901,0.17857142857142802,0.206896551724137,0.026514896243523003,1
mp-771839_Na,Na4Co2C4SO16,Na6Co2C4SO16,4.203535884051735,90.56035138236284,260.51226951556527,380.6736867080964,1095.0726731444356,0.0,0.053681964518513,0.0,0.148148148148148,0.206896551724137,0.001708263473895,1
mp-771954_Na,NaVCSO7,Na2VCSO7,2.888922099051729,105.93783238792089,268.54437828098474,306.0461451111027,775.8037889920441,0.0,0.08290958784091,0.05227107159337201,0.09090909090909001,0.16666666666666602,0.010953070322631,1
mp-772118_Na,NaCuCSO7,Na3CuCSO7,2.9306589190517203,185.74294054510852,551.3184858103866,544.3492053594156,1615.7264376782987,1.89741342500001,0.029455655833332,0.089562225192304,0.09090909090909001,0.23076923076923,0.009740201868946,2
mp-772152_Na,NaCoAsCO7,Na3CoAsCO7,3.7624218903017272,164.00839402719313,538.4066921817041,617.0687718811425,2025.7131245493874,0.6857252124999881,0.043617186377407004,0.0,0.09090909090909001,0.23076923076923,0.077376141519508,2
mp-772200_Na,Na4Fe2As(CO4)4,Na6Fe2As(CO4)4,3.526058554051719,85.27581376409721,242.50680696245198,300.6875125766163,855.0932011057228,0.0,0.07846620357252801,0.05212860252873901,0.148148148148148,0.206896551724137,0.049167155579004,1
mp-772553_Na,Ti3Cr(PO4)6,Na2Ti3Cr(PO4)6,5.008353921551734,66.0619232140528,190.6160237339426,330.8614921943509,954.6725099784899,0.0,0.051036203985306006,0.016753643750005,0.0,0.055555555555555004,0.0063013332385930005,1
mp-772662_Na,MnH4(SO5)2,Na2MnH4(SO5)2,4.239597669051729,162.89062405005873,415.9137815646201,690.5907100330106,1763.3070988478535,0.0,0.018710770637256003,0.006873235877209001,0.0,0.105263157894736,0.133276296695113,1
mp-772711_Na,Na2SiBiBO7,Na3SiBiBO7,3.495784871551723,62.49733154724774,253.6764172824556,218.47722613522092,886.7981818054504,0.0,0.085011077499999,0.026838610686826,0.16666666666666602,0.23076923076923,0.008031644945139001,1
mp-772859_Na,Ti3Fe(PO4)6,Na2Ti3Fe(PO4)6,4.137728261551732,65.75003780590923,189.95170155002683,272.05578962760546,785.968523833386,0.0,0.036345302365203,0.05577381874999401,0.0,0.055555555555555004,0.021845213696363,1
mp-773088_Na,V3Fe2CuO12,NaV3Fe2CuO12,4.168594101551722,49.354245844439085,179.79152120427668,205.73781811366237,749.4778748011591,0.0,0.047536193368053,0.008073857368414001,0.0,0.052631578947368,0.008637709239546001,1
mp-776196_Na,Na4Ni2C4SO16,Na6Ni2C4SO16,4.299877699051724,90.63378747413866,265.27061268708474,389.71420154064225,1140.631191706983,0.0,0.046667437314811,0.0,0.148148148148148,0.206896551724137,0.017240021820524,1
mp-776638_Na,Na4Mn2As(CO4)4,Na6Mn2As(CO4)4,3.933984291551727,85.52260728219764,244.92329532883394,336.4445936207129,963.5243964587173,0.0,0.09392772460840701,0.039523514856319004,0.148148148148148,0.206896551724137,0.022071970096255,1
mp-778480_Na,Na4V2P(CO4)4,Na6V2P(CO4)4,3.034058029051725,93.25034344511643,254.26284696952035,282.9269532414864,771.4482323374233,0.430084514999975,0.081031801959889,0.028826654727009002,0.148148148148148,0.206896551724137,0.005278998121273,2
mp-778605_Na,Na4Ni2P(CO4)4,Na6Ni2P(CO4)4,4.307202056551734,90.80132535062171,266.6308574424044,391.09965528782095,1148.4329775160766,0.082561490000017,0.07195419361111201,0.016419626566092003,0.148148148148148,0.206896551724137,0.025521497748177004,2
mp-779142_Na,Na4Cu2C4SO16,Na6Cu2C4SO16,3.701181109051735,89.17050870384884,261.7206694386132,330.03620229921864,968.6755975745689,0.0,0.051603475370368,0.043552051896552,0.148148148148148,0.206896551724137,0.024367675293018,1
mp-779161_Na,Na4Bi2B4SO16,Na6Bi2B4SO16,3.7826880740517232,60.418207670445774,233.17832170812204,228.5432336105756,882.0408566527094,0.0,0.068665403888894,0.017836379655176,0.148148148148148,0.206896551724137,0.016052765222992,1
mp-25408_Na,LiMnPCO7,NaLiMnPCO7,3.960867266551719,111.74310762854812,295.59364983784627,442.599617268682,1170.8072118432763,0.0,0.017613945681821,0.0,0.0,0.08333333333333301,0.081468113058264,1
mp-754320_Na,Li2MnPCO7,NaLi2MnPCO7,3.167487786551721,108.60031954832657,297.66798164978866,343.99018578493855,942.8596963232073,0.0,0.027332918541665002,0.041073223333337,0.0,0.07692307692307601,0.092688066942138,1
mp-755819_Na,Li2FePCO7,NaLi2FePCO7,2.720517889051724,108.20267407673184,307.5037247056461,294.3673104689822,836.5693840117469,0.0,0.011509146770835001,0.025701401538463002,0.0,0.07692307692307601,0.056042515989659,1
mp-756197_Na,Li3Fe2P2(CO7)2,Na3Li3Fe2P2(CO7)2,3.298130306551726,157.21100860251266,449.39658561565096,518.5023919955111,1482.1684986798457,0.0,0.044305801277175004,0.024617312500000002,0.0,0.115384615384615,0.071961580205312,1
mp-756199_Na,Li3Mn2P2(CO7)2,Na3Li3Mn2P2(CO7)2,3.357049196551727,157.7705659753254,446.63539642032134,529.6435517469774,1499.3769987044018,0.0,0.035044891195608004,0.032893035000003006,0.0,0.115384615384615,0.127062703799178,1
mp-756223_Na,Li2FePCO7,NaLi2FePCO7,2.7181301165517233,108.20267407673184,305.2465337591322,294.10894709939527,829.6997963837196,0.0,0.009743683437503,0.024255417884617003,0.0,0.07692307692307601,0.06462438214341301,1
mp-768689_Na,Li5Fe2P2(CO7)2,NaLi5Fe2P2(CO7)2,3.028983551551708,55.91268240472394,156.5508876613983,169.35859532704342,474.19006370719467,0.0,0.044425347549998,0.038391403269231,0.0,0.038461538461538006,0.031346018808460004,1
mp-768733_Na,Li3Mn2P2(CO7)2,Na3Li3Mn2P2(CO7)2,3.318277253218387,157.7705659753254,447.19550500457916,523.5264803033131,1483.9186719982042,0.0,0.036199362065173005,0.038387983461541,0.0,0.115384615384615,0.098095351235645,1
mp-768858_Na,Li5Mn2P2(CO7)2,NaLi5Mn2P2(CO7)2,3.088264391551721,56.12506755320178,154.60978317329287,173.32904759798797,477.47588795961286,0.0,0.044124832299997,0.053396195512824006,0.0,0.038461538461538006,0.035777899977193,1
